i002_start,i003_deviceid,i004_end,i005_today,i006_surveyor_name,i007_surveyor_id,i009_country,i011_prgrm,i016_subloc,i016a_subloc_other,i017_vil,i017a_vil_other,i101_wpt_name,i102_wpt_id,i102a_wpt_id_other,i105_disp_serial_number,i106_disp_barcode,i108_date_instaln,i109_disp_photo,i110_disp_passed_qlty_check,i107_accuracy,i107_altitude,i107_latitude,i107_longitude
"2014-02-28 16:46:22.792",355545053525049,"2014-02-28 20:44:38.993","2014-02-28 00:00:00","Ongaya Barbier Joel",5734,1,LGR,Kulumbeni,,Sipapakila,,"Maina Sivitari well",10260075,,1010751,1010751,"2014-02-28 00:00:00",,-999,4.0000000000,1470.0000000000,0.5040124540,34.7508071941
"2014-02-27 15:18:10.333",355545053524901,"2014-02-28 08:27:06.907","2014-02-27 00:00:00","Miriam amaswache",5837,1,LGR,Kulumbeni,,Nambalayi,,"Nambalayi  mukholi spring",10260088,,1010527,1010527,"2014-02-27 00:00:00",,-999,4.0000000000,1406.0000000000,0.5050784980,34.7143684153
"2014-02-27 16:36:19.079",355545053524901,"2014-02-28 08:26:10.051","2014-02-27 00:00:00","Miriam Amaswache",5837,1,LGR,Kulumbeni,,Nambalayi,,"Masinde wekulo",10260089,,1010578,1010578,"2014-02-27 00:00:00",,-999,4.0000000000,1415.0000000000,0.5007852683,34.7163648540
"2014-02-28 10:44:00.362",355545053525080,"2014-03-01 09:01:39.344","2014-02-28 00:00:00","Irene musavi",5835,1,LGR,Lwandeti,,Kwambu_A,,"Unya makosa well",10260423,,1010625,1010625,"2014-02-22 00:00:00",,-999,0.0000000000,22.0000000000,0.5838370509,34.8376763198
"2014-03-01 11:05:10.416",353768053613399,"2014-03-01 11:36:53.725","2014-03-01 00:00:00",Haggai,1337,1,LGR,Mahanga,,Lunywenywe_A,,"Kwekweti spring",10260377,,1011044,1011044,"2014-03-01 00:00:00",,-999,4.0000000000,1497.0000000000,0.6213630946,34.8307359619
"2014-03-01 12:44:38.575",353768053613399,"2014-03-01 13:10:22.882","2014-03-01 00:00:00",Haggai,1337,1,LGR,Mahanga,,Lunywenywe_B,,"Wabuke Spring",10260375,,1010575,1010575,"2014-03-01 00:00:00",,-999,4.0000000000,1553.0000000000,0.6104259808,34.8379793148
"2014-03-01 13:20:21.169",353768053613399,"2014-03-01 14:08:36.051","2014-03-01 00:00:00",Haggai,1337,1,LGR,Mahanga,,Lunywenywe_B,,"Lunywenywe spring",10260376,,1010817,1010817,"2014-03-01 00:00:00",,-999,4.0000000000,1556.0000000000,0.6099874501,34.8393873879
"2014-03-01 14:08:48.088",353768053613399,"2014-03-01 14:17:27.722","2014-03-01 00:00:00",Haggai,1337,1,LGR,Mahanga,,Lunywenywe_B,,"Samuel spring",10260374,,1010322,1010322,"2014-03-01 00:00:00",,-999,4.0000000000,1541.0000000000,0.6117258398,34.8360695599
"2014-02-28 11:47:04.865",355545051758212,"2014-02-28 12:25:44.584","2014-02-28 00:00:00","Naomi Okato",3242,1,LGR,Maturu,,Mungakha_B,,"Machusi unprotected spring",10260059,,1010580,1010580,"2014-02-28 00:00:00",,-999,-999,-999,-999,-999
"2014-02-28 12:28:54.381",355545051758212,"2014-02-28 12:42:44.68","2014-02-28 00:00:00","Naomi Okato",3242,1,LGR,Maturu,,Mungakha_A,,"Julius Makokha well",10260060,,1010584,1010584,"2014-02-28 00:00:00",,-999,-999,-999,-999,-999
"2014-02-28 13:35:52.654",355545051758212,"2014-02-28 14:02:25.518","2014-02-28 00:00:00","Naomi Okato",3242,1,LGR,Maturu,,Shiandiche_B,,"Liambila Natili spring",10260336,,1010705,-999,"2014-02-28 00:00:00",,-999,4.0000000000,1656.0000000000,0.6025164322,34.8851437585
"2014-02-28 14:21:59.222",355545051758212,"2014-02-28 14:33:21.9","2014-02-28 00:00:00","Naomi Okato",3242,1,LGR,Maturu,,Shiandiche_B,,"Stephen Murunga spring",10260338,,1010581,1010581,"2014-02-28 00:00:00",,-999,-999,-999,-999,-999
"2014-02-28 15:02:21.701",355545051758212,"2014-02-28 15:39:39.674","2014-02-28 00:00:00","Naomi Okato",3242,1,LGR,Maturu,,Shiandiche_B,,"Shiandiche spring",10260056,,1011097,1011097,"2014-02-28 00:00:00",,-999,-999,-999,-999,-999
"2014-02-28 15:06:48.786",355545051758212,"2014-02-28 16:05:54.725","2014-02-28 00:00:00","Naomi Okato",3242,1,LGR,Maturu,,Shiandiche_B,,"Zakayo Simon dug well",10260337,,1010744,1010744,"2014-02-28 00:00:00",,-999,-999,-999,-999,-999
"2014-02-28 16:10:15.477",355545051758212,"2014-02-28 16:59:50.052","2014-02-28 00:00:00","Naomi Okato",3242,1,LGR,Maturu,,Shiandiche_A,,"Shadrack Mumasi",10260272,,10110344,1010344,"2014-02-28 00:00:00",,-999,4.0000000000,1664.0000000000,0.6110594644,34.8774000785
"2014-03-03 15:26:31.899",355545052415374,"2014-03-03 16:16:51.886","2014-03-03 00:00:00","Alex Mukhwana",3780,1,LGR,Mahanga,,Lukhokho_Mahanga,,"Sango protected spring",10260367,,1010306,1010306,"2014-03-03 00:00:00",,-999,8.0000000000,1539.0000000000,0.6280837341,34.8410769334
"2014-03-03 15:31:40.469",355545052415374,"2014-03-03 16:31:18.181","2014-03-03 00:00:00","Alex Mukhwana",3780,1,LGR,Mahanga,,Maramu_A,,"George protected spring",10260366,,1010329,1010329,"2014-03-03 00:00:00",,-999,6.0000000000,1535.0000000000,0.6288382228,34.8458077033
"2014-03-01 11:06:49.892",355545053525114,"2014-03-01 11:56:52.933","2014-03-01 00:00:00","Irene musavi",5835,1,LGR,Kulumbeni,,Makhukhuni,,"Nyaranga spring",10260105,,1011021,1011021,"2014-03-01 00:00:00",,-999,4.0000000000,1420.0000000000,0.5003688679,34.7054588449
"2014-03-01 11:16:40.195",355545053525114,"2014-03-01 19:07:00.213","2014-03-01 00:00:00","Irene musavi",5835,1,LGR,Kulumbeni,,Makhukhuni,,"Myanda spring",10260104,,1011033,1011033,"2014-03-01 00:00:00",,-999,4.0000000000,1404.0000000000,0.4998032231,34.7052427755
"2014-03-01 12:50:19.161",355545053525114,"2014-03-01 13:09:58.932","2014-03-01 00:00:00","Irene musavi",5835,1,LGR,Kulumbeni,,Makhukhuni,,Maindi,10260108,,1010592,1010592,"2014-03-01 00:00:00",,-999,4.0000000000,1396.0000000000,0.5026953240,34.7138172504
"2014-03-01 14:12:44.201",355545053525114,"2014-03-01 15:04:48.262","2014-03-01 00:00:00","Irene musavi",5835,1,LGR,Kulumbeni,,Kulumbeni_Kulumbeni,,"Kweyu well",10260330,,1010501,1010501,"2014-03-01 00:00:00",,-999,4.0000000000,1438.0000000000,0.4793584362,34.7287075428
"2014-03-01 14:16:56.67",355545053525114,"2014-03-01 15:27:37.27","2014-03-01 00:00:00","Irene musavi",5835,1,LGR,Kulumbeni,,Kulumbeni_Kulumbeni,,"Joash makuto spring",10260326,,1010514,-999,"2014-03-01 00:00:00",,-999,6.0000000000,1445.0000000000,0.4820403884,34.7350171756
"2014-03-01 10:37:54.515",355545053525080,"2014-03-02 15:07:56.026","2014-03-01 00:00:00","Sakina Evelyne",5838,1,LGR,Maturu,,Shiandiche_A,,"Watako protected spring",10260339,,1010593,1010593,"2014-03-01 00:00:00",,-999,4.0000000000,1615.0000000000,0.6153480513,34.8753530618
"2014-03-01 11:01:44.926",355545053525080,"2014-03-02 15:09:52.42","2014-03-01 00:00:00","Sakina Everlyne",5838,1,LGR,Maturu,,Matumbwani,,"Toili ishikuri protected spring",10260356,,1010853,1010853,"2014-03-01 00:00:00",,-999,4.0000000000,1621.0000000000,0.6185012407,34.8733846250
"2014-03-01 11:50:14.349",355545053525080,"2014-03-02 15:08:26.452","2014-03-01 00:00:00","Sakina Evelyne",5838,1,LGR,Maturu,,Matumbwani,,"Mukweyi protected spring",10260355,,1010391,1010391,"2014-03-01 00:00:00",,-999,1.0000000000,9.0000000000,0.6149215267,34.8676299824
"2014-03-01 13:40:18.431",355545053525080,"2014-03-02 15:10:13.772","2014-03-01 00:00:00","Sakina  Evelyne",5838,1,LGR,Maturu,,Shiandiche_A,,"Sabuni spring",10260055,,1010552,1010552,"2014-03-01 00:00:00",,-999,0.0000000000,24.0000000000,0.6076942214,34.8856746071
"2014-03-01 14:26:42.59",355545053525080,"2014-03-02 15:08:56.569","2014-03-01 00:00:00","Sakina Evelyne",5838,1,LGR,Maturu,,Shiandiche_A,,"Lukongo protected spring",10260340,,1009232,-999,"2014-03-01 00:00:00",,-999,4.0000000000,1670.0000000000,0.6119936607,34.8824929860
"2014-03-01 16:30:45.506",355545053525080,"2014-03-02 15:10:37.561","2014-03-01 00:00:00","Sakina  Everlyne",5838,1,LGR,Maturu,,Mayoyo_B,,"Inungiro spring",10260424,,1010532,1010532,"2014-03-01 00:00:00",,-999,4.0000000000,1563.0000000000,0.6244576952,34.8582440031
"2014-02-28 10:44:19.064",355545053524984,"2014-02-28 10:48:55.972","2014-02-28 00:00:00","Lutomiah peter",5741,1,LGR,Mabuye,,Sango_B,,"Alice Benard",10260002,,1010560,1010560,"2014-02-28 00:00:00",,-999,8.0000000000,1561.0000000000,0.5784543311,34.8392493142
"2014-02-28 10:51:04.205",355545053524984,"2014-02-28 10:55:27.559","2014-02-28 00:00:00","Lutomiah Peter",5741,1,LGR,Mabuye,,Sango_B,,"Beatrice wanjala well",10260007,,1010546,1010546,"2014-02-28 00:00:00",,-999,4.0000000000,1552.0000000000,0.5785709492,34.8396284727
"2014-02-28 12:21:46.411",355545053524984,"2014-02-28 12:25:50.276","2014-02-28 00:00:00","Lutomiah Peter",5741,1,LGR,Mabuye,,Lwandeti_BB,,"Jane wasike borehole",10260040,,1010328,1010328,"2014-02-28 00:00:00",,-999,6.0000000000,1548.0000000000,0.5951380111,34.8453535954
"2014-02-28 13:30:43.909",355545053524984,"2014-02-28 13:33:39.89","2014-02-28 00:00:00","Lutomiah peter",5741,1,LGR,Mabuye,,Lwandeti_B,,"Racheal nafula",10260044,,1011080,1011080,"2014-02-28 00:00:00",,-999,8.0000000000,1563.0000000000,0.5980243520,34.8448476891
"2014-02-28 14:18:04.453",355545053524984,"2014-02-28 14:28:43.051","2014-02-28 00:00:00","Lutomiah Peter",5741,1,LGR,Mabuye,,Lwandeti_B,,"Mary waluse",10260048,,1010540,1010540,"2014-02-28 00:00:00",,-999,6.0000000000,1544.0000000000,0.6003039583,34.8425619976
"2014-02-28 14:46:49.795",355545053524984,"2014-02-28 14:49:55.896","2014-02-28 00:00:00","Lutomiah Peter",5741,1,LGR,Mabuye,,Lwandeti_BB,,"David murunga",10260039,,1009223,1009223,"2014-02-28 00:00:00",,-999,16.0000000000,1561.0000000000,0.5968614471,34.8491640857
"2014-02-28 11:31:10.025",355545051758212,"2014-03-05 08:13:54.554","2014-02-28 00:00:00","Naomi Okato",3242,1,LGR,Maturu,,Mukhonje,,"Standa Nyango",10260342,,1010590,1010590,"2014-02-28 00:00:00",,-999,-999,-999,-999,-999
"2014-02-28 15:50:34.04",355545053524984,"2014-02-28 15:58:06.197","2014-02-28 00:00:00","Lutomiah Peter",5741,1,LGR,Mabuye,,Sango_A,,"James Sikuku",10260001,,1010697,1010697,"2014-02-28 00:00:00",,-999,4.0000000000,1528.0000000000,0.5904898066,34.8416437854
"2014-03-03 12:16:03.406",355545051758162,"2014-03-03 12:37:51.06","2014-03-03 00:00:00",Onyimbo,2358,1,LGR,Maturu,,Mukhonje,,"Muchemo well",10260343,,1010822,1010822,"2014-03-03 00:00:00",,-999,1.0000000000,15.0000000000,0.6012627150,34.8690354877
"2014-03-03 17:37:49.258",355545051758162,"2014-03-04 07:17:46.14","2014-03-03 00:00:00",Onyimbo,2358,1,LGR,Lwandeti,,Lwandeti_Lwandeti,,"Panya spring",10260142,,1009452,1009452,"2014-03-03 00:00:00",,-999,4.0000000000,1547.0000000000,0.6034424942,34.8427969460
"2014-03-03 17:52:29.28",355545051758162,"2014-03-03 18:15:44.008","2014-03-03 00:00:00",Onyimbo,2358,1,LGR,Lwandeti,,Lwandeti_Lwandeti,,"Wang'aile well",10260145,,1010595,1010595,"2014-03-03 00:00:00",,-999,-999,-999,-999,-999
